hash	mode	wlhash	stabilized_at	cpu_time_s	max_mem_kib	local	isohash	family	result	clauses	variables	bytes	cls1	cls2	cls3	cls4	cls5	cls6	cls7	cls8	cls9	cls10p	horn	invhorn	positive	negative
0b3e95fba456711be9458c0f5ac947a3	adv	621fd67745e3ff35	24	87.8151	225324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b3eb406f0142d8174d50589a1a93ff2	adv	b2d2f505df82b38e	3	0.05218	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b3fda895164dcb82aad495c5d82178a	adv	1a670354ca7770c0	3	0.144584	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b421433fd99258f129b04cc3d7e9f56	adv	60dd9b4fb59e1592	24	79.0631	212256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b43be1d9f80b7b373b8da247157ee0e	adv	3e090c8a5b69d5dc	24	89.5101	228180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b4421f6aac81e2dbc87c5b5ddae6511	adv	61996edd8a8c46be	8	0.884676	12800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b4686b15efd87ae6a0b577a5cf4c6a0	adv	063fdffac53e3c69	24	95.9326	232416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b495cc867003b7ac112b7c47256228b	adv	5cd036082bd32c5d	12	85.0169	401112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b4972d13919762ef2fc7f7baf9edd5b	adv	429d3813277338e9	44	22.4067	45216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b4a57d8dab789e2476be5b1ac680eeb	adv	949728cf25b9cc38	NA	4.0743	6400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b4afa020c64a51e6722df0c9feceaf4	adv	cc256926638e02bc	3	0.232311	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b4c56ba81177c9d60bb283c2265d5c7	adv	4a5db5fba72f4466	4	0.045246	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b4d41a2e667c28b1a0ffbc5051d9504	adv	1bd6e436ef58a046	24	54.3873	141660	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b4d9e0d36c9fde2964db174274fde74	adv	70ae6a72936fa23c	24	79.5582	170536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b4f7d016f5ad8e7686aef41011a2c22	adv	a28d78ebf0fa9c61	24	55.1099	137184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b50cc55999f95e8246a8de2952fc052	adv	183710ae490af9f5	6	40.1883	556036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b50d3c06f90021cd22495f30ac9bc88	adv	e6c6514da9b13106	4	0.068487	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b51714d3e3e29a2301d0505ee832648	adv	ab4c80824e1e16b3	NA	1352.16	1089636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b548243045e74982b57a53b3fdeaede	adv	19000b5c1f64df0e	22	2.20846	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b54b2a921d3ead9cced275c24bc8668	adv	b79cdd6ca110b1b5	3	0.20078	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b588a6e45c73bce7c7fed2bf2415c22	adv	8b4956fbfe21778d	56	196.865	233724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b598b147891d9de75c04753dcb49279	adv	099447249ec4b485	24	49.5444	146556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b59da81643b84d3ee8681f2749c6599	adv	d560bd2fede94120	6	188.516	1228128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b5c4ba260d2c27eee349128cdfc409a	adv	72558221b34b9e98	21	1.10989	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b60f19be0b62cf337d7240821869488	adv	87d3146b60946e09	8	25.8839	203780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b63ab4fbcd9760c103b9b939368d84f	adv	ea58fe1219297db1	15	18.1665	87908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b684edc95b2edd573b6ff1080691399	adv	bbb761d91ab0cfd9	24	70.7362	174928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b68fb0130880b8dee11190298d1262e	adv	1a3952da7543a9fe	24	44.3664	112976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b6d21d6ad407ea3fe43f53ab20013e5	adv	1193f690fd572bd6	24	59.6074	152848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b6daf719ae1f61487cfb5dd789eccf3	adv	e4650af7b0e26e50	63	38.2471	35076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b6fbefbced03a44ff4c1dd5d4089de8	adv	c8bc78f19ef74469	3	0.209131	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b6fce8200e660e34750f8820a4bfa78	adv	400de1f1ed7a34e3	24	68.1135	171068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b718ab9c97252d173487b79e0d1101a	adv	5136432d4501c787	16	3.39158	16640	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b7504e12370f7aa3702c95da27ae1dd	adv	9a997ab702c9d0dc	44	1002.32	1497508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b778c741aa43580fc2fe0f728076a17	adv	97263a1f8b13ae0c	24	90.0836	236556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b79fd06074d17e8919ae2de094c168b	adv	f0febc270eed33b8	10	2.47236	12800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b843186bbf4c4348234c82cb28216c4	adv	12dbe416779db21f	32	1.62894	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b8474efd7a2611adc90c2d1504a5a94	adv	bee136493b9fdc6c	1	0.011149	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b847cc85f4f7e733b2746c6efb02dd8	adv	1420f11ca508f8a4	26	170.211	325708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b89a51631cb19561a6c1778e166b74d	adv	7ba768610f9710e2	6	254.912	2760356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b89d02f4c2353b38353db8632b95d6c	adv	19da400b20826dcd	4	0.082261	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b8b20b77f9908ee3860d29ddcfcfbc2	adv	d9c32e8b0a7b802a	18	32.8036	123372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b8d274c5bf66683cbdd1238771b31f5	adv	61f6fc9b6febd285	4	0.245179	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b8eb6c6ef2351201bcc3f22fff13132	adv	1f167f313c3d4375	4	0.090658	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b8f21e83b2cdd06d9ac301d1c64751c	adv	e724d13aad88c9b3	24	46.5614	123232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b8f725eaded2732b9c7181c90f761d7	adv	b8e23f24aa6cbe58	24	88.1184	232144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b952527fdc30c6571c129017ab317fb	adv	fff0b102853a5da6	24	64.2704	165584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b9a4f0cadc32df163758ff139f63158	adv	b629b5a2e4e2e3cf	24	73.4624	210336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b9a71fe680754488a50cf6fb1b30c98	adv	fb8a73a096f81e52	24	58.8362	158488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b9bab4501ed30123327e458893157a7	adv	94dffa62f27e316d	26	0.852708	7680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b9c26a4c70242841fad1868c266dc9c	adv	f79d54255ed0f013	14	6.21755	41508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b9f8c85eaff9eed98a0c5cd3189afb7	adv	b66fc6ba57d55cac	87	1138.21	791696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0ba143698e032dbac96825b7c017dea3	adv	3182825663cd6cdf	21	1.10339	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0ba16102580a8e4a4d4cc2d14fa71892	adv	df25d2c42fc519be	24	84.4201	230804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0ba3b8c12f5636f17b5b06b5337d6cc9	adv	e9a5ca23e0bcc010	24	67.498	169444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0ba5ff25b8f67d50e7adcdde9716a5c2	adv	c6d5ba627ab86deb	8	23.5308	204548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0ba61193c0ef0807b0e60c8cc1011119	adv	0d9e8ab85cad0f1b	3	0.808893	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0ba6b77a0e77a0285ba560894bbc871c	adv	3d5297111c2bf71f	24	64.6812	152892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0bad2ce307bf5b68db26fa34e252c9d4	adv	2776b910495aed42	32	48.8203	80196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0bad5f92f2063aa8d1f611823777b7ac	adv	b01cc7f6080ad3ad	24	85.0206	227380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0baf01d658e8ba1a73915c2360fd2407	adv	22f51a9297058b25	13	233.316	1217384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0bb4e6c0f2556dbda095164417afe3dc	adv	6deec13a6524734a	68	44.1606	43696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0bb76457e6070bff2fd2daf8fb416b40	adv	8399cafc563069fa	2	0.959323	20388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0bbdb9c15c80e79e8c8059246d7480b3	adv	a7df3788ce2ed470	4	0.125563	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0bc2246bd3ac1a0ad4b8c5dfe30e4e2c	adv	ec5956870d18ac00	22	1.07257	8960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0bc43187cfd2e449f9ed263742982e61	adv	f66a6eef5e37e71c	5	0.032682	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0bc4d8e458d7c142651f1946f160e245	adv	1f918469fb717d1c	24	31.5624	103900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0bc50447e2e588fd424e4cc40eb669bb	adv	2722ed7de63097c7	NA	166.233	129992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0bc5a5c4dadf09bf4d0409fc04be2337	adv	4e3f889a85b54d00	8	7.66209	78028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0bc913e566e243717bc436bf6be8b43d	adv	d3fac3ba6e769908	3	0.214916	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0bce5921b4a00ab28290d72f4e39d43c	adv	09789f9ebb5e0c09	3	0.718258	15360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0bd2ab4fb32d64395a07582e31f52558	adv	09e32186324f50bb	4	0.700976	13380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0bd2c7b1f17c160b40be0ddd2846e1e3	adv	868c27bce4f16899	44	2.33059	8960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0bd73276f63d46f1cc6798db1a259d5a	adv	10930bb12fc31bfd	8	8.61654	83676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0bd89e6667d5fdfb9d27fcce2948b551	adv	9685b46cc8ef48bd	4	0.073922	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0bdb697d54fe0cda6bc5ee8d1f41ee49	adv	7418cbcd1bcbe4be	3	0.372769	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0bdb73f76e34b838e9da2207268e78d8	adv	59b8ed569c5d22f6	32	4.67558	15360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0be1b179f32bb8d4dfaea4e81bb85d6e	adv	a7f54a53b22f7adf	22	56.836	159372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0be1e12a8e7282d1a4e389bb90f6dbc7	adv	34c9f7f80f624eea	5	0.179376	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0be26c5d643919a7064833736294c69e	adv	dc71024636ba411f	24	88.6192	239864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0be285dd0c8f2a1d58d5296885d7f750	adv	b215e2c2f10f5646	24	63.0191	132800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0be2885d814a960e46cd1c37bd17ec05	adv	6e3c0c867623da4d	4	0.102627	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0be7677e00434b17e9e35104d290f600	adv	87a91efab317412f	6	1.0406	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0beecf2c33eefe801e756d85712280f3	adv	c651176ca9fc6159	4	0.064848	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0bf65687de95c5b3a3b8937b2c174bc4	adv	5006a57e1825b90a	10	1.27504	11488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0bf66cc0a38389cc32e6f85186e604b1	adv	91be8588206e93b8	24	29.5286	88168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0bf9efd9be951c0acc5b43ec9adc5002	adv	2545d840cda5b448	6	4.86018	25212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0bfcbdb7a701db59fc7d46016a2f6194	adv	66d06d5ac4d5c502	22	93.6267	272204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0bfe8bb459031e17646c7a15cc9265e8	adv	474457984141c8e7	NA	271.528	191976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c06b5464385f5a3c4e11f81a0989566	adv	29e46d8ceeabd71a	63	32.176	34984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c08c2d06cf7c601b12501ef615b7ecc	adv	89220e890824f552	24	81.5866	214140	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c0b4e5005d95daca41b73eb52c956b1	adv	441b38cf250703fa	24	88.7457	230348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c0bfba04593eaa413e6b5a1878c6df8	adv	35789beea486de96	4	0.094965	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c0d8b7e92a5e64924bb3994492a9978	adv	f8bcafae6aec1491	24	72.4666	180360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c0e6faa4abb622f5bea636ff04d341d	adv	3ebc8c74e38bb1f4	4	3.71212	26396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c0eb397e64df9e74fb8e9546e77f866	adv	a102440ed9437b98	24	84.6587	224080	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c0f37b30a53dbba6a31f5c2a01500d3	adv	87f9c0bb698ce567	35	406.433	740896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c1229dd6d69a3435089228613a4586a	adv	341ed1cc1fec55c0	12	1.01073	11408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c1576fd11fe64ac886d836c26b69145	adv	3b275a0dc25ae1f8	3	0.021938	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c175a0723bb0efa716be60c81239079	adv	7e8f1848ecd062bc	3	0.30144	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c1aedffcae8331a066f63b1fac4fbe2	adv	b875d2b41e248131	3	3.25518	24336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c21e9147d895add6adaaafd17814845	adv	007cf62267373f14	3	0.169557	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c273290239592f9e761492a57ab0c0c	adv	0d2e7de837e1b769	16	1.64673	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c2a6a89f2e894f134e83f6228a78158	adv	94db6c92c18acbf4	NA	1024.38	747112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c2aa8574a42ef635b8878d6e193d142	adv	0e61d7500110e293	16	297.889	1696096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c2fe37f69aaf115f6201446a47759bb	adv	bb103119c9a850a7	24	34.5998	106776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c2fe7bb75b5fd1d65ce156ba34c76ea	adv	f6ce8f5880fde63e	4	0.04903	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c3209a1651bac5456d1ee9cc0d0f1e1	adv	7246e55126f1aa93	24	56.1268	144612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c352077e8e6ace62272ab13b1ca623c	adv	6ebf2454f133419a	5	0.050964	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c37ae8eba2ff32735f1d3fb9c2b6397	adv	bfafc072b6ef22ae	3	0.356486	12800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c3adb0806049ff71c1e2820244aaf32	adv	d567adc9761c1ea4	5	0.062362	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c3af30dc0fd2af42d137d99b81bef0e	adv	a6f6bc705d0519cc	NA	84.54	73084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c3d709ab7576354e69ad01dfab14cdb	adv	2f57e99399ff3827	1	0.021805	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c3f1f7994db2452d505333684d3ccd7	adv	5e279e0d4ad092f6	4	1.38258	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c3f57912d12cb6082804d7bf8562b83	adv	3d491a17ea35188a	24	50.1027	139880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c40255fc17d99908bda16373de5ada3	adv	f23ae87a3bbce034	2	0.027922	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c424efe52c230a915a7e71cc1575725	adv	926ef3e3617765e9	17	1.11766	9968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c42d87198ff7cb39144797e86b7c713	adv	ac31689e56d39635	4	0.047407	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c4355730d11bb18582d00f7266fdf27	adv	c5eb285c3d7f9bff	35	13.0884	33168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c4374d74eec3995417843b26034894f	adv	ef34148fe7f2bce8	1	5.97811	176772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c450643a2cae8b6930847a1f350cb7a	adv	1bcb942d7c6a07da	4	0.48548	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c46d4055350c077895b708297a12771	adv	95eb0623c786ee61	3	0.418724	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c4ad2a3ecfde3c5fafdbdeb16d1995f	adv	ed060d8e312fb39d	5	0.143688	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c510c648f205415c6069d53817d173a	adv	569844fa733516cd	24	54.6638	145540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c5263783d198a377e8f8c0146737c52	adv	a6b67b36910006d5	26	17.5562	51084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c5584afe04db5c05379f28e73b1a91f	adv	db055b9557ad0f54	24	81.6911	207528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
