ID	k	max_iters	wlhash
23b40800d4b8b236dd52e6ac7a628673	1	25	ceb9f5cd6c6071d3
23b40800d4b8b236dd52e6ac7a628673	1	50	ceb9f5cd6c6071d3
23b40800d4b8b236dd52e6ac7a628673	1	100	ceb9f5cd6c6071d3
23b4d97856f9a217b45726e571ba749f	1	1	f0dfe8c5c451de01
23b4d97856f9a217b45726e571ba749f	1	2	ffd70633faad13ef
23b4d97856f9a217b45726e571ba749f	1	3	8a7aadf6a41ff7f6
23b4d97856f9a217b45726e571ba749f	1	4	e01dbe88c7754798
23b4d97856f9a217b45726e571ba749f	1	5	e01dbe88c7754798
23b4d97856f9a217b45726e571ba749f	1	6	e01dbe88c7754798
23b4d97856f9a217b45726e571ba749f	1	7	e01dbe88c7754798
23b4d97856f9a217b45726e571ba749f	1	8	e01dbe88c7754798
23b4d97856f9a217b45726e571ba749f	1	9	e01dbe88c7754798
23b4d97856f9a217b45726e571ba749f	1	10	e01dbe88c7754798
23b4d97856f9a217b45726e571ba749f	1	15	e01dbe88c7754798
23b4d97856f9a217b45726e571ba749f	1	25	e01dbe88c7754798
23b4d97856f9a217b45726e571ba749f	1	50	e01dbe88c7754798
23b4d97856f9a217b45726e571ba749f	1	100	e01dbe88c7754798
23b67ce9686dc0b79edd7e0e61b06867	1	1	582d6861adfad100
23b67ce9686dc0b79edd7e0e61b06867	1	2	ec2b617ccde483ac
23b67ce9686dc0b79edd7e0e61b06867	1	3	0cfaa608c752905a
23b67ce9686dc0b79edd7e0e61b06867	1	4	49f57ef21dda3da0
23b67ce9686dc0b79edd7e0e61b06867	1	5	22b08bcddc27955e
23b67ce9686dc0b79edd7e0e61b06867	1	6	2c1bb84b88db082f
23b67ce9686dc0b79edd7e0e61b06867	1	7	c32218ad3f2a8c95
23b67ce9686dc0b79edd7e0e61b06867	1	8	f81941d413fdd70d
23b67ce9686dc0b79edd7e0e61b06867	1	9	7f61362addf8c608
23b67ce9686dc0b79edd7e0e61b06867	1	10	6ce0f88fe463366b
23b67ce9686dc0b79edd7e0e61b06867	1	15	294c7db0db76cb4b
23b67ce9686dc0b79edd7e0e61b06867	1	25	294c7db0db76cb4b
23b67ce9686dc0b79edd7e0e61b06867	1	50	294c7db0db76cb4b
23b67ce9686dc0b79edd7e0e61b06867	1	100	294c7db0db76cb4b
23b6a01f8ebb0cc394757d3e5beff5d6	1	1	2692bc5a42b0512e
23b6a01f8ebb0cc394757d3e5beff5d6	1	2	a575077387955bc9
23b6a01f8ebb0cc394757d3e5beff5d6	1	3	36597536903df644
23b6a01f8ebb0cc394757d3e5beff5d6	1	4	33cb91d7e9b2127c
23b6a01f8ebb0cc394757d3e5beff5d6	1	5	98646d385dc91fba
23b6a01f8ebb0cc394757d3e5beff5d6	1	6	c4d85587d31a0e4f
23b6a01f8ebb0cc394757d3e5beff5d6	1	7	5e8932e9b975c1c0
23b6a01f8ebb0cc394757d3e5beff5d6	1	8	3686faa432c9fbf3
23b6a01f8ebb0cc394757d3e5beff5d6	1	9	232614726f3f6c4e
23b6a01f8ebb0cc394757d3e5beff5d6	1	10	8e892e54fb3b3394
23b6a01f8ebb0cc394757d3e5beff5d6	1	15	b9aa6140a56bc0dc
23b6a01f8ebb0cc394757d3e5beff5d6	1	25	5d842798bb0db0ac
23b6a01f8ebb0cc394757d3e5beff5d6	1	50	5d842798bb0db0ac
23b6a01f8ebb0cc394757d3e5beff5d6	1	100	5d842798bb0db0ac
23b825768a485c26832b96a8cb32060f	1	1	b3909aad32ac9b63
23b825768a485c26832b96a8cb32060f	1	2	153498113d1f0380
23b825768a485c26832b96a8cb32060f	1	3	c15b1a874b9fd667
23b825768a485c26832b96a8cb32060f	1	4	30e48b19aa49f949
23b825768a485c26832b96a8cb32060f	1	5	4416e49424136127
23b825768a485c26832b96a8cb32060f	1	6	c1184a918e9e0cb8
23b825768a485c26832b96a8cb32060f	1	7	fe2d65c39e4f213d
23b825768a485c26832b96a8cb32060f	1	8	b3f1730ee22ac97d
23b825768a485c26832b96a8cb32060f	1	9	763e75521d81ebf4
23b825768a485c26832b96a8cb32060f	1	10	9ef3582fd8e134ce
23b825768a485c26832b96a8cb32060f	1	15	8351f798d2fa06cd
23b825768a485c26832b96a8cb32060f	1	25	NA
23b825768a485c26832b96a8cb32060f	1	50	NA
23b825768a485c26832b96a8cb32060f	1	100	NA
23b8cfd9fde410f79db4e8ef6b62f396	1	1	2b7e4721972970d2
23b8cfd9fde410f79db4e8ef6b62f396	1	2	ad7bde890ecb35d9
23b8cfd9fde410f79db4e8ef6b62f396	1	3	08fe6112a53a1eb6
23b8cfd9fde410f79db4e8ef6b62f396	1	4	08fe6112a53a1eb6
23b8cfd9fde410f79db4e8ef6b62f396	1	5	08fe6112a53a1eb6
23b8cfd9fde410f79db4e8ef6b62f396	1	6	08fe6112a53a1eb6
23b8cfd9fde410f79db4e8ef6b62f396	1	7	08fe6112a53a1eb6
23b8cfd9fde410f79db4e8ef6b62f396	1	8	08fe6112a53a1eb6
23b8cfd9fde410f79db4e8ef6b62f396	1	9	08fe6112a53a1eb6
23b8cfd9fde410f79db4e8ef6b62f396	1	10	08fe6112a53a1eb6
23b8cfd9fde410f79db4e8ef6b62f396	1	15	08fe6112a53a1eb6
23b8cfd9fde410f79db4e8ef6b62f396	1	25	08fe6112a53a1eb6
23b8cfd9fde410f79db4e8ef6b62f396	1	50	08fe6112a53a1eb6
23b8cfd9fde410f79db4e8ef6b62f396	1	100	08fe6112a53a1eb6
23ba0ab692f9639f4b0f993352802371	1	1	1df92b2d35724f42
23ba0ab692f9639f4b0f993352802371	1	2	207d98a493e8a16a
23ba0ab692f9639f4b0f993352802371	1	3	b069cc33f1128fd9
23ba0ab692f9639f4b0f993352802371	1	4	7da4172828c4a4a8
23ba0ab692f9639f4b0f993352802371	1	5	64420f7392ee6931
23ba0ab692f9639f4b0f993352802371	1	6	bbfeaf2cb225cfd8
23ba0ab692f9639f4b0f993352802371	1	7	52b4f31ccafe11a8
23ba0ab692f9639f4b0f993352802371	1	8	d4e0b37b6e80b566
23ba0ab692f9639f4b0f993352802371	1	9	8d6aa1397993f4a7
23ba0ab692f9639f4b0f993352802371	1	10	a2adf08b4dbe908c
23ba0ab692f9639f4b0f993352802371	1	15	d630ad45b50a0437
23ba0ab692f9639f4b0f993352802371	1	25	486a66ccb480f392
23ba0ab692f9639f4b0f993352802371	1	50	486a66ccb480f392
23ba0ab692f9639f4b0f993352802371	1	100	486a66ccb480f392
23bad002bd076e1e2bbbb53e44d5b00d	1	1	80ab8a97c3b10ac8
23bad002bd076e1e2bbbb53e44d5b00d	1	2	32480066ca1499aa
23bad002bd076e1e2bbbb53e44d5b00d	1	3	04cd6ec6f079d0ce
23bad002bd076e1e2bbbb53e44d5b00d	1	4	1139cee3a7a35825
23bad002bd076e1e2bbbb53e44d5b00d	1	5	83b3d0fe6896c0ef
23bad002bd076e1e2bbbb53e44d5b00d	1	6	c7c22dcef3fa5144
23bad002bd076e1e2bbbb53e44d5b00d	1	7	b5b28aa3fc7dc2a4
23bad002bd076e1e2bbbb53e44d5b00d	1	8	94490448afec29d0
23bad002bd076e1e2bbbb53e44d5b00d	1	9	f3591b86563aee0e
23bad002bd076e1e2bbbb53e44d5b00d	1	10	8c8b64a0e83452fd
23bad002bd076e1e2bbbb53e44d5b00d	1	15	463052d9c7ee0c1e
23bad002bd076e1e2bbbb53e44d5b00d	1	25	d921628d2b739086
23bad002bd076e1e2bbbb53e44d5b00d	1	50	57aa8cbc024459ef
23bad002bd076e1e2bbbb53e44d5b00d	1	100	NA
23bbffc73d2d1ee2e7014fb5120d5f6e	1	1	7d8b33d45351fbdd
23bbffc73d2d1ee2e7014fb5120d5f6e	1	2	ff8c0043e253d650
23bbffc73d2d1ee2e7014fb5120d5f6e	1	3	2596a06904e27c94
23bbffc73d2d1ee2e7014fb5120d5f6e	1	4	3f9f47a2367f6e33
23bbffc73d2d1ee2e7014fb5120d5f6e	1	5	b1a47a51548282e2
23bbffc73d2d1ee2e7014fb5120d5f6e	1	6	4a00c39b4e347c3f
23bbffc73d2d1ee2e7014fb5120d5f6e	1	7	7987b090e3fdd85e
23bbffc73d2d1ee2e7014fb5120d5f6e	1	8	049d4686cace60c0
23bbffc73d2d1ee2e7014fb5120d5f6e	1	9	48be80f6842ae063
23bbffc73d2d1ee2e7014fb5120d5f6e	1	10	9e3e06f203d32a8f
23bbffc73d2d1ee2e7014fb5120d5f6e	1	15	66f47554fd80f974
23bbffc73d2d1ee2e7014fb5120d5f6e	1	25	90d95d429659a17b
23bbffc73d2d1ee2e7014fb5120d5f6e	1	50	90d95d429659a17b
23bbffc73d2d1ee2e7014fb5120d5f6e	1	100	90d95d429659a17b
23bd47eaefbf384f80fcfdfef2c75aba	1	1	57238082b13bd6c5
23bd47eaefbf384f80fcfdfef2c75aba	1	2	e2ff80b6ea67ad11
23bd47eaefbf384f80fcfdfef2c75aba	1	3	eefacbc7be2b59c8
23bd47eaefbf384f80fcfdfef2c75aba	1	4	abcbc19304e370d4
23bd47eaefbf384f80fcfdfef2c75aba	1	5	f60da2474e426c22
23bd47eaefbf384f80fcfdfef2c75aba	1	6	2c466fd18ffceecf
23bd47eaefbf384f80fcfdfef2c75aba	1	7	0973e00912435683
23bd47eaefbf384f80fcfdfef2c75aba	1	8	5dfd2fdbf7866cd5
23bd47eaefbf384f80fcfdfef2c75aba	1	9	531ce7c857d6ec2e
23bd47eaefbf384f80fcfdfef2c75aba	1	10	fdd003486f3004f6
23bd47eaefbf384f80fcfdfef2c75aba	1	15	16728603890920a5
23bd47eaefbf384f80fcfdfef2c75aba	1	25	3e3faf5a7fa5dfae
23bd47eaefbf384f80fcfdfef2c75aba	1	50	41316aab00e28020
23bd47eaefbf384f80fcfdfef2c75aba	1	100	a1d0efc230e58f58
23c2763beebf6bfc722a1209f7668ed1	1	1	ca624d9be37c5b66
23c2763beebf6bfc722a1209f7668ed1	1	2	9758b0d7182d5908
23c2763beebf6bfc722a1209f7668ed1	1	3	d3220ff805db30e6
23c2763beebf6bfc722a1209f7668ed1	1	4	d3220ff805db30e6
23c2763beebf6bfc722a1209f7668ed1	1	5	d3220ff805db30e6
23c2763beebf6bfc722a1209f7668ed1	1	6	d3220ff805db30e6
23c2763beebf6bfc722a1209f7668ed1	1	7	d3220ff805db30e6
23c2763beebf6bfc722a1209f7668ed1	1	8	d3220ff805db30e6
23c2763beebf6bfc722a1209f7668ed1	1	9	d3220ff805db30e6
23c2763beebf6bfc722a1209f7668ed1	1	10	d3220ff805db30e6
23c2763beebf6bfc722a1209f7668ed1	1	15	d3220ff805db30e6
23c2763beebf6bfc722a1209f7668ed1	1	25	d3220ff805db30e6
23c2763beebf6bfc722a1209f7668ed1	1	50	d3220ff805db30e6
23c2763beebf6bfc722a1209f7668ed1	1	100	d3220ff805db30e6
23c339a0d50746ed745b49d14fc0c6ec	1	1	44526c80471745b9
23c339a0d50746ed745b49d14fc0c6ec	1	2	6424139818c6d13f
23c339a0d50746ed745b49d14fc0c6ec	1	3	ef8ab4dcf8a443b4
23c339a0d50746ed745b49d14fc0c6ec	1	4	dea36ada3f2ee96f
23c339a0d50746ed745b49d14fc0c6ec	1	5	085218bab8157c65
23c339a0d50746ed745b49d14fc0c6ec	1	6	893795413990e5c9
23c339a0d50746ed745b49d14fc0c6ec	1	7	8965607e2c973469
23c339a0d50746ed745b49d14fc0c6ec	1	8	3eef63b7846c3ab1
23c339a0d50746ed745b49d14fc0c6ec	1	9	7f01a76ae7bb0384
23c339a0d50746ed745b49d14fc0c6ec	1	10	35eeee6ddcf0cddb
23c339a0d50746ed745b49d14fc0c6ec	1	15	b4cc13ab3695d173
23c339a0d50746ed745b49d14fc0c6ec	1	25	fb9d194d090476dd
23c339a0d50746ed745b49d14fc0c6ec	1	50	fb9d194d090476dd
23c339a0d50746ed745b49d14fc0c6ec	1	100	fb9d194d090476dd
23c4e178c94c0dff82ea6c87abed7ecc	1	1	f629bdd0af00d13f
23c4e178c94c0dff82ea6c87abed7ecc	1	2	ac1a54bdd8e0cc5c
23c4e178c94c0dff82ea6c87abed7ecc	1	3	ac1a54bdd8e0cc5c
23c4e178c94c0dff82ea6c87abed7ecc	1	4	ac1a54bdd8e0cc5c
23c4e178c94c0dff82ea6c87abed7ecc	1	5	ac1a54bdd8e0cc5c
23c4e178c94c0dff82ea6c87abed7ecc	1	6	ac1a54bdd8e0cc5c
23c4e178c94c0dff82ea6c87abed7ecc	1	7	ac1a54bdd8e0cc5c
23c4e178c94c0dff82ea6c87abed7ecc	1	8	ac1a54bdd8e0cc5c
23c4e178c94c0dff82ea6c87abed7ecc	1	9	ac1a54bdd8e0cc5c
23c4e178c94c0dff82ea6c87abed7ecc	1	10	ac1a54bdd8e0cc5c
23c4e178c94c0dff82ea6c87abed7ecc	1	15	ac1a54bdd8e0cc5c
23c4e178c94c0dff82ea6c87abed7ecc	1	25	ac1a54bdd8e0cc5c
23c4e178c94c0dff82ea6c87abed7ecc	1	50	ac1a54bdd8e0cc5c
23c4e178c94c0dff82ea6c87abed7ecc	1	100	ac1a54bdd8e0cc5c
23c6d98bd390a36fb02d1b9c60751d55	1	1	ad731443d4507396
23c6d98bd390a36fb02d1b9c60751d55	1	2	04066ed2ccfacfb5
23c6d98bd390a36fb02d1b9c60751d55	1	3	035a6ffa222b7815
23c6d98bd390a36fb02d1b9c60751d55	1	4	ed8e1fd12e155241
23c6d98bd390a36fb02d1b9c60751d55	1	5	2837977ba3d82abb
23c6d98bd390a36fb02d1b9c60751d55	1	6	6b4dd6b144a8263f
23c6d98bd390a36fb02d1b9c60751d55	1	7	c982d37b45608f18
23c6d98bd390a36fb02d1b9c60751d55	1	8	12ba269a451b7cca
23c6d98bd390a36fb02d1b9c60751d55	1	9	ca4c122b6a089501
23c6d98bd390a36fb02d1b9c60751d55	1	10	18b90ed3e92b6fd1
23c6d98bd390a36fb02d1b9c60751d55	1	15	44fb1b46829b3f6f
23c6d98bd390a36fb02d1b9c60751d55	1	25	44fb1b46829b3f6f
23c6d98bd390a36fb02d1b9c60751d55	1	50	44fb1b46829b3f6f
23c6d98bd390a36fb02d1b9c60751d55	1	100	44fb1b46829b3f6f
23c7368046e4d21d337d00d1893caa5f	1	1	12939a6a6fcaff67
23c7368046e4d21d337d00d1893caa5f	1	2	b61048fd4d2a844d
23c7368046e4d21d337d00d1893caa5f	1	3	216cd1b4b5f819a8
23c7368046e4d21d337d00d1893caa5f	1	4	49e3b4af9892fc04
23c7368046e4d21d337d00d1893caa5f	1	5	e0cdf592a98be1c3
23c7368046e4d21d337d00d1893caa5f	1	6	6b2f6a8b29361d61
23c7368046e4d21d337d00d1893caa5f	1	7	1554587b00c0b504
23c7368046e4d21d337d00d1893caa5f	1	8	682bfce90e7fd577
23c7368046e4d21d337d00d1893caa5f	1	9	e5d9fa8a81dc4757
23c7368046e4d21d337d00d1893caa5f	1	10	f2806081009aacdf
23c7368046e4d21d337d00d1893caa5f	1	15	91a21880986242b0
23c7368046e4d21d337d00d1893caa5f	1	25	d05ef0c6f5d24e2e
23c7368046e4d21d337d00d1893caa5f	1	50	d05ef0c6f5d24e2e
23c7368046e4d21d337d00d1893caa5f	1	100	d05ef0c6f5d24e2e
23c945469c4e2f0739dff62c4b47ca20	1	1	0dbe25312236a903
23c945469c4e2f0739dff62c4b47ca20	1	2	749d8c2bfdb628a9
23c945469c4e2f0739dff62c4b47ca20	1	3	1a8bbaf699d82efb
23c945469c4e2f0739dff62c4b47ca20	1	4	cbe9517fd47aabcc
23c945469c4e2f0739dff62c4b47ca20	1	5	14a71cd7a1e2d69f
23c945469c4e2f0739dff62c4b47ca20	1	6	76538b6598b62dc0
23c945469c4e2f0739dff62c4b47ca20	1	7	ca22193a0e7a0c50
23c945469c4e2f0739dff62c4b47ca20	1	8	2db8f5718292968b
23c945469c4e2f0739dff62c4b47ca20	1	9	008a56382d16b1d6
23c945469c4e2f0739dff62c4b47ca20	1	10	72ffeb95db13f9d1
23c945469c4e2f0739dff62c4b47ca20	1	15	d3d3e9e455f4823b
23c945469c4e2f0739dff62c4b47ca20	1	25	08b61a480b567f08
23c945469c4e2f0739dff62c4b47ca20	1	50	08b61a480b567f08
23c945469c4e2f0739dff62c4b47ca20	1	100	08b61a480b567f08
23cac2241dc9a55762752c28abd31a31	1	1	0da7ec320a4a4d53
23cac2241dc9a55762752c28abd31a31	1	2	9e46a297b4daa9ec
23cac2241dc9a55762752c28abd31a31	1	3	1155dd53b4f80636
23cac2241dc9a55762752c28abd31a31	1	4	8bd8b1782e5dd5bd
23cac2241dc9a55762752c28abd31a31	1	5	4a7dc9e3326c5dfd
23cac2241dc9a55762752c28abd31a31	1	6	64c1e3b392f8ca85
23cac2241dc9a55762752c28abd31a31	1	7	f1b3d9cd6f19d4d7
23cac2241dc9a55762752c28abd31a31	1	8	71366a7c60cd2fc5
23cac2241dc9a55762752c28abd31a31	1	9	7732ec9b2fe38c8c
23cac2241dc9a55762752c28abd31a31	1	10	2bd8ac4e6b6d1ed7
23cac2241dc9a55762752c28abd31a31	1	15	55e73b55312d3c71
23cac2241dc9a55762752c28abd31a31	1	25	a5c4b3365dc81a3c
23cac2241dc9a55762752c28abd31a31	1	50	a5c4b3365dc81a3c
23cac2241dc9a55762752c28abd31a31	1	100	a5c4b3365dc81a3c
23cf1d497e9a778ec37c2275db708713	1	1	d84cf7e713e0b7a4
23cf1d497e9a778ec37c2275db708713	1	2	446dbcb92445de04
23cf1d497e9a778ec37c2275db708713	1	3	204e5b38094ac4c2
23cf1d497e9a778ec37c2275db708713	1	4	64e87f89e2c43df7
23cf1d497e9a778ec37c2275db708713	1	5	a1d2ccc9b2276270
23cf1d497e9a778ec37c2275db708713	1	6	575eef27d9b81c5e
23cf1d497e9a778ec37c2275db708713	1	7	f233710e5210d81c
23cf1d497e9a778ec37c2275db708713	1	8	70dc88530a038863
23cf1d497e9a778ec37c2275db708713	1	9	fb431dac6f6110dc
23cf1d497e9a778ec37c2275db708713	1	10	afcafb38ffeae076
23cf1d497e9a778ec37c2275db708713	1	15	7614adff3eddf3da
23cf1d497e9a778ec37c2275db708713	1	25	eec5c8f6c71d0419
23cf1d497e9a778ec37c2275db708713	1	50	eec5c8f6c71d0419
23cf1d497e9a778ec37c2275db708713	1	100	eec5c8f6c71d0419
23d51013ac05ada49d35322f7948849e	1	1	785ac3b0b13a9be2
23d51013ac05ada49d35322f7948849e	1	2	158ddac000000c8a
23d51013ac05ada49d35322f7948849e	1	3	949f4478cde49a25
23d51013ac05ada49d35322f7948849e	1	4	93f962929aa9d8cd
23d51013ac05ada49d35322f7948849e	1	5	0431ac5ef3b5559c
23d51013ac05ada49d35322f7948849e	1	6	66ba59141ce4b34a
23d51013ac05ada49d35322f7948849e	1	7	f305b722d2d3277e
23d51013ac05ada49d35322f7948849e	1	8	d4fdebba9821a3f2
23d51013ac05ada49d35322f7948849e	1	9	c08a416d02d67dfb
23d51013ac05ada49d35322f7948849e	1	10	512272b8ac77f991
23d51013ac05ada49d35322f7948849e	1	15	9c71dcb1304094b1
23d51013ac05ada49d35322f7948849e	1	25	ce38d25a2dc811c1
23d51013ac05ada49d35322f7948849e	1	50	ce38d25a2dc811c1
23d51013ac05ada49d35322f7948849e	1	100	ce38d25a2dc811c1
23d7a7af88d26be6fcbe7e139271bdc0	1	1	ea3eee000c13fbb5
23d7a7af88d26be6fcbe7e139271bdc0	1	2	d4720b6107e041eb
23d7a7af88d26be6fcbe7e139271bdc0	1	3	0530e1117bc6436f
23d7a7af88d26be6fcbe7e139271bdc0	1	4	0530e1117bc6436f
23d7a7af88d26be6fcbe7e139271bdc0	1	5	0530e1117bc6436f
23d7a7af88d26be6fcbe7e139271bdc0	1	6	0530e1117bc6436f
23d7a7af88d26be6fcbe7e139271bdc0	1	7	0530e1117bc6436f
23d7a7af88d26be6fcbe7e139271bdc0	1	8	0530e1117bc6436f
23d7a7af88d26be6fcbe7e139271bdc0	1	9	0530e1117bc6436f
23d7a7af88d26be6fcbe7e139271bdc0	1	10	0530e1117bc6436f
23d7a7af88d26be6fcbe7e139271bdc0	1	15	0530e1117bc6436f
23d7a7af88d26be6fcbe7e139271bdc0	1	25	0530e1117bc6436f
23d7a7af88d26be6fcbe7e139271bdc0	1	50	0530e1117bc6436f
23d7a7af88d26be6fcbe7e139271bdc0	1	100	0530e1117bc6436f
23d880aa4d22d08fdff0708e38ca1bba	1	1	b09f7d92f6579950
23d880aa4d22d08fdff0708e38ca1bba	1	2	42d4c7ccc2276906
23d880aa4d22d08fdff0708e38ca1bba	1	3	a2bb42706f5dc251
23d880aa4d22d08fdff0708e38ca1bba	1	4	3da44a941e6bddd0
23d880aa4d22d08fdff0708e38ca1bba	1	5	cb3c5bbed7b1f240
23d880aa4d22d08fdff0708e38ca1bba	1	6	2b8a4d3fc6b799db
23d880aa4d22d08fdff0708e38ca1bba	1	7	a91e90219e7089e6
23d880aa4d22d08fdff0708e38ca1bba	1	8	f9ad0b198d877940
23d880aa4d22d08fdff0708e38ca1bba	1	9	a54c15c6d145ae94
23d880aa4d22d08fdff0708e38ca1bba	1	10	d28757123a964e6a
23d880aa4d22d08fdff0708e38ca1bba	1	15	416800c3b85510b1
23d880aa4d22d08fdff0708e38ca1bba	1	25	8ce954e653df609a
23d880aa4d22d08fdff0708e38ca1bba	1	50	8ce954e653df609a
23d880aa4d22d08fdff0708e38ca1bba	1	100	8ce954e653df609a
23d8a7f3a97e1150c24cec3847f7a64b	1	1	5ad1d183842fede8
23d8a7f3a97e1150c24cec3847f7a64b	1	2	fe369bf8670d5007
23d8a7f3a97e1150c24cec3847f7a64b	1	3	b6e08d08b20929d9
23d8a7f3a97e1150c24cec3847f7a64b	1	4	18f37a42e9336d35
23d8a7f3a97e1150c24cec3847f7a64b	1	5	4ff60f691871cb90
23d8a7f3a97e1150c24cec3847f7a64b	1	6	9ea449e934b10074
23d8a7f3a97e1150c24cec3847f7a64b	1	7	d06664ef09ac5807
23d8a7f3a97e1150c24cec3847f7a64b	1	8	c6048eb8e252a38d
23d8a7f3a97e1150c24cec3847f7a64b	1	9	3e15afb73c905ee4
23d8a7f3a97e1150c24cec3847f7a64b	1	10	c92138bb74c4dccf
23d8a7f3a97e1150c24cec3847f7a64b	1	15	5541043410fcadb9
23d8a7f3a97e1150c24cec3847f7a64b	1	25	5eeff71510b77e60
23d8a7f3a97e1150c24cec3847f7a64b	1	50	34790aca6f3ee24e
23d8a7f3a97e1150c24cec3847f7a64b	1	100	34790aca6f3ee24e
23daec2c71ce3c1e346e6042f3dc42eb	1	1	e8a49d15589094d1
23daec2c71ce3c1e346e6042f3dc42eb	1	2	b56fbe6cc7c18c63
23daec2c71ce3c1e346e6042f3dc42eb	1	3	dd84f8132befc4b2
23daec2c71ce3c1e346e6042f3dc42eb	1	4	6b12cfa49f1d317f
23daec2c71ce3c1e346e6042f3dc42eb	1	5	bde491d276e7d808
23daec2c71ce3c1e346e6042f3dc42eb	1	6	df9f7e6d612570be
23daec2c71ce3c1e346e6042f3dc42eb	1	7	7ccc968154c6fcda
23daec2c71ce3c1e346e6042f3dc42eb	1	8	7ccc968154c6fcda
23daec2c71ce3c1e346e6042f3dc42eb	1	9	7ccc968154c6fcda
23daec2c71ce3c1e346e6042f3dc42eb	1	10	7ccc968154c6fcda
23daec2c71ce3c1e346e6042f3dc42eb	1	15	7ccc968154c6fcda
23daec2c71ce3c1e346e6042f3dc42eb	1	25	7ccc968154c6fcda
23daec2c71ce3c1e346e6042f3dc42eb	1	50	7ccc968154c6fcda
23daec2c71ce3c1e346e6042f3dc42eb	1	100	7ccc968154c6fcda
23db7e697df91334fb4f257900ef4006	1	1	5792db985eeee91c
23db7e697df91334fb4f257900ef4006	1	2	d2119466e09a03b2
23db7e697df91334fb4f257900ef4006	1	3	3841bfd073679a4f
23db7e697df91334fb4f257900ef4006	1	4	6046ee7624471f59
23db7e697df91334fb4f257900ef4006	1	5	e9939b30bed4afba
23db7e697df91334fb4f257900ef4006	1	6	92b81f9fb8b18dad
23db7e697df91334fb4f257900ef4006	1	7	13d4215fcae57ef7
23db7e697df91334fb4f257900ef4006	1	8	30ff6978d606049f
23db7e697df91334fb4f257900ef4006	1	9	c55208876bc90303
23db7e697df91334fb4f257900ef4006	1	10	6249d0c6aed365ef
23db7e697df91334fb4f257900ef4006	1	15	d9b8d59685bc11dd
23db7e697df91334fb4f257900ef4006	1	25	ea7e6e352c16b991
23db7e697df91334fb4f257900ef4006	1	50	NA
23db7e697df91334fb4f257900ef4006	1	100	NA
23dbf6c1ac113cd47ce4c193f91b3861	1	1	aa5ef04b0294ab8b
23dbf6c1ac113cd47ce4c193f91b3861	1	2	514602d581634ea2
23dbf6c1ac113cd47ce4c193f91b3861	1	3	e10a030a3daae9c6
23dbf6c1ac113cd47ce4c193f91b3861	1	4	5f5726ec3774cdb6
23dbf6c1ac113cd47ce4c193f91b3861	1	5	e9261a26a4474da6
23dbf6c1ac113cd47ce4c193f91b3861	1	6	58f23bdd1a2ed14e
23dbf6c1ac113cd47ce4c193f91b3861	1	7	cc7146ebb31b5a3b
23dbf6c1ac113cd47ce4c193f91b3861	1	8	4c1b98ef5140326e
23dbf6c1ac113cd47ce4c193f91b3861	1	9	64748948dbe2f8f7
23dbf6c1ac113cd47ce4c193f91b3861	1	10	4078ae9680c096a3
23dbf6c1ac113cd47ce4c193f91b3861	1	15	775d80f9f1670036
23dbf6c1ac113cd47ce4c193f91b3861	1	25	3df660e062547102
23dbf6c1ac113cd47ce4c193f91b3861	1	50	3df660e062547102
23dbf6c1ac113cd47ce4c193f91b3861	1	100	3df660e062547102
23dd1f0de3788b7e17988cb8c3965199	1	1	e14e27a9c51420e8
23dd1f0de3788b7e17988cb8c3965199	1	2	9020699c0e8f15fe
23dd1f0de3788b7e17988cb8c3965199	1	3	98bc39ce0ffe392e
23dd1f0de3788b7e17988cb8c3965199	1	4	7885a5fd73c7f0f9
23dd1f0de3788b7e17988cb8c3965199	1	5	fcda8b293336491b
23dd1f0de3788b7e17988cb8c3965199	1	6	91f2418feeb6efc5
23dd1f0de3788b7e17988cb8c3965199	1	7	63507e9ae1924dcc
23dd1f0de3788b7e17988cb8c3965199	1	8	d953f0b85e847351
23dd1f0de3788b7e17988cb8c3965199	1	9	61b845c4cca791b5
23dd1f0de3788b7e17988cb8c3965199	1	10	7a9aa204c817a130
23dd1f0de3788b7e17988cb8c3965199	1	15	9dcb584cb4ff5949
23dd1f0de3788b7e17988cb8c3965199	1	25	0bb1b9d0e7114516
23dd1f0de3788b7e17988cb8c3965199	1	50	363457e754748733
23dd1f0de3788b7e17988cb8c3965199	1	100	6dbe21b03f3aab31
23ddc17bdbd97b96fcc0393f51bcfe13	1	1	957f54208ad61043
23ddc17bdbd97b96fcc0393f51bcfe13	1	2	1415920fa0f8326c
23ddc17bdbd97b96fcc0393f51bcfe13	1	3	34e2a7710f918f2f
23ddc17bdbd97b96fcc0393f51bcfe13	1	4	d6506db2013d577f
23ddc17bdbd97b96fcc0393f51bcfe13	1	5	16c147b200c4f565
23ddc17bdbd97b96fcc0393f51bcfe13	1	6	b18cbbc21697b336
23ddc17bdbd97b96fcc0393f51bcfe13	1	7	dd17d6b32fb8b426
23ddc17bdbd97b96fcc0393f51bcfe13	1	8	5397031f5bede080
23ddc17bdbd97b96fcc0393f51bcfe13	1	9	f197d24582213117
23ddc17bdbd97b96fcc0393f51bcfe13	1	10	72b94e97f2960096
23ddc17bdbd97b96fcc0393f51bcfe13	1	15	cd141ef0d60b60af
23ddc17bdbd97b96fcc0393f51bcfe13	1	25	46b6f0620355611a
23ddc17bdbd97b96fcc0393f51bcfe13	1	50	1651b509b7df8e5a
