local	hash	isohash	family	result	track	clauses	variables	bytes	cls1	cls2	cls3	cls4	cls5	cls6	cls7	cls8	cls9	cls10p	horn	invhorn	positive	negative
/nfs/share/instances/gbd/cnf/044a4186f6873d19008743aa0dfd004d-56-137908.cnf.xz	044a4186f6873d19008743aa0dfd004d	aa5d896124d7b26d26e1408ff374f8cf	station-repacking	unknown	None	909060	33233	14055684	3	907513	1	1	4	2	0	9	3	1524	907516	1547	1547	907513
/nfs/share/instances/gbd/cnf/044a95f1445afa3e02a258417ab90ab9-unif-k5-r20-v1500-c30000-S1793954886-065-UNKNOWN.cnf.xz	044a95f1445afa3e02a258417ab90ab9	479e12b34088213e7e420e7c62ef79ff	uniform-random	unknown	random_2011	30000	1500	774130	0	0	0	0	30000	0	0	0	0	0	5693	5529	947	891
/nfs/share/instances/gbd/cnf/044d27388c142e8e47812d9518e01b2f-shuffling-2-s2123257475-of-bench-sat04-327.used-as.sat04-589.cnf.xz	044d27388c142e8e47812d9518e01b2f	0378db6eab54ddaa95d15c4bc1bce65e	miter	unsat	anni_2022	33199	5248	660704	0	7634	15444	0	10120	0	0	0	0	1	15445	15238	4112	4117
/nfs/share/instances/gbd/cnf/044eced3d5aac22e0f34ad02071132f7-Q32inK10.cnf.xz	044eced3d5aac22e0f34ad02071132f7	600ec527e26f5498f188fa4735b67b90	ramseycube	unsat	anni_2022	38430	45	1336244	0	0	0	630	0	0	0	0	0	37800	630	37800	37800	630
/nfs/share/instances/gbd/cnf/045182d177d3f95d7cfef1205d609f37-bench_1608.smt2.cnf.xz	045182d177d3f95d7cfef1205d609f37	0ffcda70b8191f6c2863b56686100f4d	agile	sat	agile_2016	99709	28489	1810407	487	31914	64485	2764	0	0	52	4	0	3	54377	61210	24073	9700
/nfs/share/instances/gbd/cnf/045490bc2ea6b39133e367e0d5985ec6-bench_1177.smt2.cnf.xz	045490bc2ea6b39133e367e0d5985ec6	285527f05ae7a82b4660c256c754d94a	agile	sat	agile_2016	88366	25220	1592153	400	28226	57219	2432	0	0	84	2	0	3	47975	54411	21168	8678
/nfs/share/instances/gbd/cnf/04557a22f623dcbae86173fced057c99-baseballcover14with25.cnf.xz	04557a22f623dcbae86173fced057c99	3eb3d54fea2efd703a87f50afe27f537	baseball-lineup	unsat	anni_2022	2809016	1404586	55546089	4325	1416366	1388325	0	0	0	0	0	0	0	1423887	2795414	4508	10223
/nfs/share/instances/gbd/cnf/045613366353b062992e68937ca53edf-mrpp_6x6#14_12.cnf.xz	045613366353b062992e68937ca53edf	aae824c54650dee4d6f37b0d6bbeed14	planning	sat	anni_2022	38759	5969	646195	280	18216	13288	5886	1089	0	0	0	0	0	33275	6055	441	16077
/nfs/share/instances/gbd/cnf/0458851a021830f297e5dc3418ece838-g2-T96.1.1.cnf.xz	0458851a021830f297e5dc3418ece838	7d38d9881c72fc5d0b562ecfe8772d20	cril-misc	unsat	anni_2022	32322587	8905808	780732153	0	11928747	19752304	478084	78780	26203	19195	12663	4917	21694	19823822	16639956	11291639	2409364
/nfs/share/instances/gbd/cnf/045941155fcb708d6d80e421c87c2abf-bench_17892.smt2.cnf.xz	045941155fcb708d6d80e421c87c2abf	d82eb168f4dec5206d6a4a67c913abc2	agile	unsat	agile_2017	4608527	1273792	105184331	1572	1169463	3362655	74754	1	0	1	57	0	24	2037672	3230454	687613	681497
/nfs/share/instances/gbd/cnf/0459bb2e18a01e6f3f305dc8be7040bc-unif-k7-r85-v160-c13600-S2043900701-05.cnf.xz	0459bb2e18a01e6f3f305dc8be7040bc	8b6e91252a669c5bc5f9b0d6bc604c2c	uniform-random	unknown	random_2007	13600	160	389762	0	0	0	0	0	0	13600	0	0	0	860	844	80	98
/nfs/share/instances/gbd/cnf/045e3c00486daba698458469f773f700-55-125283.cnf.xz	045e3c00486daba698458469f773f700	368f4879249817485476897a74c94064	station-repacking	unknown	None	640415	27779	9834052	3	639121	1	1	5	2	0	9	5	1268	639124	1294	1294	639121
/nfs/share/instances/gbd/cnf/045eeffb8750ff847de87bc37f922c02-sha256__zeroOut_13__freeIn_17__seed_2.cnf.xz	045eeffb8750ff847de87bc37f922c02	307737d9de03bc35dbc5054f39dd3911	cryptography	sat	None	618749	37633	23246887	2813	656	55024	120048	64368	60000	225600	90240	0	0	150221	140485	1362	8211
/nfs/share/instances/gbd/cnf/046027fd1061d32ad6cba9174f9f37c8-52-130527.cnf.xz	046027fd1061d32ad6cba9174f9f37c8	034a9aeed0159062e04fa2db2a40b1be	station-repacking	unknown	None	791258	31168	12206760	3	789806	1	1	4	2	0	8	4	1429	789809	1452	1452	789806
/nfs/share/instances/gbd/cnf/04619a36750d6e3e9f34e433e9a0cedc-DivU_591_10.cnf.sanitized.cnf.xz	04619a36750d6e3e9f34e433e9a0cedc	c68a1b80edccc44efce8189e6d8504ad	subsumptiontest	unsat	submissions_2023	291583	591	13107003	0	0	0	0	0	0	0	138	11107	280338	3222	3245	297	295
/nfs/share/instances/gbd/cnf/0461c116d94becf63a1c41b320f6eea3-unif-k6-r43.37-v81-c3513-S2165463424612289288.cnf.xz	0461c116d94becf63a1c41b320f6eea3	3e26610db77f54fa1300a9ab71af6187	uniform-random	unsat	random_2013	3513	81	77974	0	0	0	0	0	3513	0	0	0	0	397	406	57	57
/nfs/share/instances/gbd/cnf/0462a0427297f8979588174b502bd044-mod2c-rand3bip-sat-230-1.shuffled-as.sat05-2503.cnf.xz	0462a0427297f8979588174b502bd044	b6e717232c3fd8feeb20651a33c4405b	tseitin-formulas	sat	anni_2022	2220	322	44680	0	0	0	1480	704	36	0	0	0	0	619	605	116	119
/nfs/share/instances/gbd/cnf/0463b72200ae80c02835c027d3606c4e-battleship-13-25-sat.cnf.xz	0463b72200ae80c02835c027d3606c4e	4e4c85bd711f7052fd9b6a7ee50a48b1	battleship	sat	anni_2022	2119	325	37863	0	1950	0	0	0	0	0	0	0	169	1950	169	169	1950
/nfs/share/instances/gbd/cnf/0464c7eea603a1169b0d74903226ee9c-51-20020.cnf.xz	0464c7eea603a1169b0d74903226ee9c	436e2b888d8fff4aa8dc2810162023f9	station-repacking	unknown	None	185084	11489	2661118	2	184555	1	0	1	1	0	2	0	522	184557	529	529	184555
/nfs/share/instances/gbd/cnf/04674c7c9520c7edc0426b820f837726-hwb-n30-01-S682466202.shuffled-as.sat03-1632.cnf.xz	04674c7c9520c7edc0426b820f837726	730cbd747dd695de32762f5e76db628e	miter	unsat	anni_2022	954	194	14803	0	10	544	400	0	0	0	0	0	0	391	391	99	98
/nfs/share/instances/gbd/cnf/0467f94ce29392897b1c964f6557ce46-fdmus_b22_627.cnf.xz	0467f94ce29392897b1c964f6557ce46	138097008d7ac0cf8921912a82dc8e4f	fdmus	unsat	None	10669	3918	150447	6	7396	3267	0	0	0	0	0	0	0	8146	6133	1273	3791
/nfs/share/instances/gbd/cnf/047566aaff65b42f2d1e89e0e1fc957f-fdmus_b22_375.cnf.xz	047566aaff65b42f2d1e89e0e1fc957f	3653484518e04d4eb8de1a29495f9e65	fdmus	unsat	None	9096	3312	127297	6	6282	2808	0	0	0	0	0	0	0	6987	5400	892	2996
/nfs/share/instances/gbd/cnf/04782106e70a3e200feb487e5dfd826b-unif-k6-r43.37-v270-c11710-S8899439977305235018.cnf.xz	04782106e70a3e200feb487e5dfd826b	0fbd07361015e61019a4b1e2da086095	uniform-random	unknown	random_2014	11710	270	310680	0	0	0	0	0	11710	0	0	0	0	1240	1224	188	178
/nfs/share/instances/gbd/cnf/0478f201a06ab2219542330f36a3698c-41-103062.cnf.xz	0478f201a06ab2219542330f36a3698c	e57f02b3680d3f95b3f3f41827bc71b4	station-repacking	unknown	None	473874	23412	7227620	3	472794	1	1	3	2	0	7	1	1062	472797	1080	1080	472794
/nfs/share/instances/gbd/cnf/047a18e21c771877710468a88576cf29-simon-mixed-s02bis-01.cnf.xz	047a18e21c771877710468a88576cf29	f3474b0487496917de80d0e173bd282c	misc-satex	unknown	application_2012	14812	2424	229639	1	12091	696	52	280	1520	44	0	0	128	9671	9601	3147	3185
/nfs/share/instances/gbd/cnf/047a24a20dcf32612975fff862a229dd-49-132820.cnf.xz	047a24a20dcf32612975fff862a229dd	fcd8a5c2a0c71f2b803f69f3f0ad3ecd	station-repacking	sat	None	809612	31508	12499009	3	808144	1	1	4	3	0	9	3	1444	808147	1468	1468	808144
/nfs/share/instances/gbd/cnf/047c92e7c0a36a23d8107f4313517719-rubikcube701-sc2017.cnf.xz	047c92e7c0a36a23d8107f4313517719	34a5cadeda090504840e4ea2fa9f5c28	rubikcube	unsat	anni_2022	62609	3066	1115362	224	1395	54448	312	6213	17	0	0	0	0	61287	2227	111	7676
/nfs/share/instances/gbd/cnf/047fbe00ecc60835f1ee9d458bbd7ee8-SAT_H_instances_childsnack_p06.hddl_2.cnf.xz	047fbe00ecc60835f1ee9d458bbd7ee8	de647386c453805f3d41b67fbb0f06cb	planning	sat	main_2022	52348693	49454	815165726	683	52339931	5645	1482	0	221	0	0	0	731	52346259	345069	314	51995927
/nfs/share/instances/gbd/cnf/0480133b8911f6e9c3b4bb2755327649-unif-r4.5-v500-c2250-03-S1518674119.shuffled-as.sat03-1127.cnf.xz	0480133b8911f6e9c3b4bb2755327649	87500adf71e82e43dd1e81d80a1df4c7	uniform-random	unknown	random_2003	2250	500	33268	0	0	2250	0	0	0	0	0	0	0	1074	1176	285	251
/nfs/share/instances/gbd/cnf/048142b6048cb6c10415e08f68a2c3a3-GP_81_430_13.cnf.xz	048142b6048cb6c10415e08f68a2c3a3	02fcaa8dc28a890efd92e781f2d5467b	graceful-production	sat	main_2022	12519319	2311916	385345266	52245	936145	3841992	5839057	1491839	46567	237646	2019	938	70871	5640201	5730494	207528	1044584
/nfs/share/instances/gbd/cnf/04823801df6304e0fd0f36b9f956c2dc-unif-k7-r87.79-v154-c13520-S6707779930891676684.cnf.xz	04823801df6304e0fd0f36b9f956c2dc	51cb98a929bceca1f9ac4d8060e07d9d	uniform-random	unknown	random_2017	13520	154	384508	0	0	0	0	0	0	13520	0	0	0	810	857	98	97
/nfs/share/instances/gbd/cnf/04842030167d0508d3e42d8f0dda29e0-bench_3169.smt2.cnf.xz	04842030167d0508d3e42d8f0dda29e0	a5ec044de6bb42261cf5e78206517905	agile	sat	agile_2017	387263	110855	7495924	984	121621	255511	9111	0	0	3	32	0	1	199920	250211	84149	45208
/nfs/share/instances/gbd/cnf/0488830078c4a680d8014bbff36deeb1-45-91862.cnf.xz	0488830078c4a680d8014bbff36deeb1	baa6a8dc4d01bd0f8dcd24ee44bca620	station-repacking	unknown	None	381631	20686	5795077	3	380674	1	1	2	2	0	7	1	940	380677	957	957	380674
/nfs/share/instances/gbd/cnf/04897f61ac34d82804d57aa07322a400-52-137968.cnf.xz	04897f61ac34d82804d57aa07322a400	719eb51950441bc0478cf704495d1d10	station-repacking	unknown	None	1063607	36422	16486735	3	1061915	1	1	4	3	0	9	5	1666	1061918	1692	1692	1061915
/nfs/share/instances/gbd/cnf/04898b587aa76d7625bdfe23fd8a1a0a-bench_10000.smt2.cnf.xz	04898b587aa76d7625bdfe23fd8a1a0a	a3173e742160819039a5ff8484d8a187	agile	unsat	agile_2017	4701267	1299390	107520840	1572	1192782	3430634	76196	1	0	3	55	0	24	2077843	3296893	699873	695442
/nfs/share/instances/gbd/cnf/048a70da40ea4908c783b8314be2da97-aes_32_2_keyfind_1.cnf.xz	048a70da40ea4908c783b8314be2da97	d6a63a269b38c7b7bd6b5f6315972006	cryptography	sat	anni_2022	5016	528	131883	80	64	1088	256	0	1716	1524	288	0	0	796	1376	73	351
/nfs/share/instances/gbd/cnf/048ddbb09453a83d40fa85110d0958f3-okgen-c1912-v450-s1189481636-1189481636.cnf.xz	048ddbb09453a83d40fa85110d0958f3	8b2ee96f03152936c331535741a95f0f	random	unknown	random_2002	1912	450	28137	0	0	1912	0	0	0	0	0	0	0	924	988	269	244
/nfs/share/instances/gbd/cnf/048e257d6d04d3d17f6547ca07fedd76-unif-c2800-v700-s1462454127.cnf.xz	048e257d6d04d3d17f6547ca07fedd76	fa52ff50be57dd83e96e026c3c708213	uniform-random	unknown	random_2002	2799	700	42066	0	0	2799	0	0	0	0	0	0	0	1396	1403	331	341
/nfs/share/instances/gbd/cnf/049072033960eab882a3b0933d414f36-rbcl_xits_08_UNSAT.cnf.xz	049072033960eab882a3b0933d414f36	2ff3003ba007a4369939921d23952823	bioinformatics	unsat	main_2020	68055	1278	1054988	0	2148	65884	0	0	0	0	0	23	0	67496	2135	23	6629
/nfs/share/instances/gbd/cnf/04909da47036ae2ccf4fd8d025b83344-glassy-v450-s325799114.cnf.xz	04909da47036ae2ccf4fd8d025b83344	151a6f4e1a53a95aee37cbf4ff215e54	glassy-gen	unknown	random_2002	2100	450	31012	0	0	2100	0	0	0	0	0	0	0	1078	1022	257	245
/nfs/share/instances/gbd/cnf/0491901f00c8663e5b49a0dbbf96412f-rbsat-v945c61409g4.cnf.xz	0491901f00c8663e5b49a0dbbf96412f	a8f6494953433423564d2eebe88d76de	rbsat	sat	anni_2022	61409	945	726078	0	61364	0	0	0	0	0	0	0	45	61364	45	45	61364
/nfs/share/instances/gbd/cnf/04929ae99a2b834405a1db90e2747245-x9-04045.sat.sanitized.cnf.xz	04929ae99a2b834405a1db90e2747245	3a785d0d6561650d6cae3be4ab544774	hamiltonian	unknown	submissions_2024	1800	200	20905	0	1640	0	40	80	40	0	0	0	0	1640	160	160	1640
/nfs/share/instances/gbd/cnf/04935c7718d4ada8516e0d99c46df41b-g2-newton.8.3.i.smt2-cvc4.cnf.xz	04935c7718d4ada8516e0d99c46df41b	ae9548674e8dcf1aa4889fdbf0ff9f89	bitvector	sat	anni_2022	1309690	302735	28354865	0	467077	810060	7557	10937	6782	1118	603	772	4784	887754	751289	60736	149530
/nfs/share/instances/gbd/cnf/0494c37fc0ae2de1550eea216cfc1752-59-121619.cnf.xz	0494c37fc0ae2de1550eea216cfc1752	8cd9d4251ff1992d5726517a9be90699	station-repacking	unknown	None	716259	29522	11035569	3	714882	1	1	5	2	0	9	2	1354	714885	1377	1377	714882
/nfs/share/instances/gbd/cnf/04956720311452f8ad4bc3d771fdfbc0-manol-pipe-c6nidw.cnf.xz	04956720311452f8ad4bc3d771fdfbc0	d8203e0b5e3b5fc005817cf44f648d43	hardware-verification	unsat	None	499606	168498	8881240	1	333070	166535	0	0	0	0	0	0	0	399624	358254	23276	74514
/nfs/share/instances/gbd/cnf/049775f8bfc13fefc68f086cd3667df4-44-89079.cnf.xz	049775f8bfc13fefc68f086cd3667df4	93095b0f2eceb810efb2f8c71043905a	station-repacking	unknown	None	365875	20195	5556948	2	364940	1	1	4	2	0	6	1	918	364942	935	935	364940
/nfs/share/instances/gbd/cnf/0498569a656eb22b361a106e0cecff9b-58-115310.cnf.xz	0498569a656eb22b361a106e0cecff9b	e7a73205a340d683b59c2cf1c86f6eda	station-repacking	unknown	None	596785	26757	9160118	3	595542	1	1	3	2	0	9	4	1220	595545	1243	1243	595542
/nfs/share/instances/gbd/cnf/04992f0208bb60792163c32fbc207165-x9-06012.sat.sanitized.cnf.xz	04992f0208bb60792163c32fbc207165	6520ce4a1eefed87ae688674fcbfafc0	hamiltonian	unknown	submissions_2024	2698	300	32469	0	2458	0	58	124	58	0	0	0	0	2458	240	240	2458
/nfs/share/instances/gbd/cnf/049a5615101bbe36f025a7b87d3c7360-46-107987.cnf.xz	049a5615101bbe36f025a7b87d3c7360	716b18899b0d32a708358f8a421df8c0	station-repacking	unknown	None	553451	25830	8483686	3	552257	1	1	4	2	0	7	2	1174	552260	1194	1194	552257
/nfs/share/instances/gbd/cnf/049ddd5ace159bd3d3363c9c36217d6d-52-126461.cnf.xz	049ddd5ace159bd3d3363c9c36217d6d	fbd39e38ac56288e2e75769768d7aedf	station-repacking	unknown	None	732471	29889	11290064	3	731078	1	1	4	2	0	8	4	1370	731081	1393	1393	731078
/nfs/share/instances/gbd/cnf/049df9eac33b5770ea20ec1f022f0173-OKgenerator_s0=32s1=29n=500l=5cp=10000-Dnr0=0nr1=6-o.shuffled-as.sat05-1539.cnf.xz	049df9eac33b5770ea20ec1f022f0173	d13af613cbbea829f51a520da86ab728	random	unknown	random_2005	10000	500	233944	0	0	0	0	10000	0	0	0	0	0	1855	1854	319	311
/nfs/share/instances/gbd/cnf/04a05b619dfddaebbe864e7b94e108c1-okgen-c1890-v450-s1447162195-1447162195.cnf.xz	04a05b619dfddaebbe864e7b94e108c1	9dfe8ebe0e89e178a0569612973998e2	random	unknown	random_2002	1890	450	27925	0	0	1890	0	0	0	0	0	0	0	929	961	250	237
/nfs/share/instances/gbd/cnf/04a0b133fe5760af8a58451053673fc9-x9-06092.sat.sanitized.cnf.xz	04a0b133fe5760af8a58451053673fc9	9262f17fcc9d7104e0bd98c268889eb9	hamiltonian	unknown	submissions_2024	2693	300	32503	0	2453	0	53	134	53	0	0	0	0	2453	240	240	2453
/nfs/share/instances/gbd/cnf/04a3e6aed6697c05b23934f51e9d5321-fdmus_b21_413.cnf.xz	04a3e6aed6697c05b23934f51e9d5321	f146fc1424bbafd6cf59aa5b35928563	fdmus	unsat	None	11645	4230	164825	6	8036	3603	0	0	0	0	0	0	0	8903	6866	1180	3917
/nfs/share/instances/gbd/cnf/04a7b805cf12ae898f723b735fa959df-satch2ways10u.cnf.xz	04a7b805cf12ae898f723b735fa959df	1cb0e4ea10bbaf4ff756d8e0b48affb1	test-configuration	unsat	None	31644	10130	503354	0	20040	9670	0	0	0	0	0	0	1934	30677	20327	967	1647
/nfs/share/instances/gbd/cnf/04a97eb41fd59e3495641ea2442177c9-E07F15.cnf.xz	04a97eb41fd59e3495641ea2442177c9	8d98556e587ec58404dbca785c10621b	2d-strip-packing	sat	None	38883	4740	891811	32	12341	8516	2550	3885	4685	3705	1500	390	1279	36523	12858	1342	19725
/nfs/share/instances/gbd/cnf/04aa3db794a4a1129b037aac393e0bb5-5cnf_4100_4100_50f1.shuffled.cnf.xz	04aa3db794a4a1129b037aac393e0bb5	bc47f588ed19ef85b3a0675ac72e8b94	random	unknown	random_2002	820	50	14542	0	0	8	150	662	0	0	0	0	0	190	184	28	31
/nfs/share/instances/gbd/cnf/04aac627660a42b5661595b06de9685f-x9-12038.sat.sanitized.cnf.xz	04aac627660a42b5661595b06de9685f	6b3557a35f13db494b9b4fe41d100f62	hamiltonian	unknown	submissions_2024	5408	600	67414	0	4928	0	128	224	128	0	0	0	0	4928	480	480	4928
/nfs/share/instances/gbd/cnf/04afde06992c1171bbcac67b3b58c53c-58-120285.cnf.xz	04afde06992c1171bbcac67b3b58c53c	4b7d733c8f48117f0df724abfca3eaf8	station-repacking	unknown	None	640529	27725	9841997	3	639241	1	1	3	2	0	9	4	1265	639244	1288	1288	639241
/nfs/share/instances/gbd/cnf/04b111df3a3747388e923ae5252c9f4d-25_0.cnf.xz	04b111df3a3747388e923ae5252c9f4d	f5a9ab84b535fa44e91b7326cec9e453	cryptography-simon	unknown	submissions_2023	13792	4128	220671	128	3264	10400	0	0	0	0	0	0	0	6592	10592	71	2457
/nfs/share/instances/gbd/cnf/04b1f0add9aaef195413ca4c03ea58ba-46-98049.cnf.xz	04b1f0add9aaef195413ca4c03ea58ba	19246989b80ac69a00f1de4f02c05606	station-repacking	unknown	None	437326	22551	6663850	3	436284	1	1	2	2	0	7	1	1025	436287	1042	1042	436284
/nfs/share/instances/gbd/cnf/04b21b20b0f2aca4b886eb7832b6b0e8-5col180_15_3.shuffled.cnf.xz	04b21b20b0f2aca4b886eb7832b6b0e8	c45d9b0cd685f382e04c0dc899d84ea3	coloring	unknown	handmade_2002	7298	540	195952	9	0	540	0	0	6749	0	0	0	0	1120	1004	178	181
/nfs/share/instances/gbd/cnf/04b2a7f442ed1b15439d0678ce902d6f-f2clk_40.shuffled.cnf.xz	04b2a7f442ed1b15439d0678ce902d6f	fbf2f7f72d760b267a16b6cdb9fb2e64	hardware-verification	unsat	anni_2022	80439	27568	1296753	1326	58761	16701	2262	1077	117	119	0	0	76	54683	54858	17602	17369
/nfs/share/instances/gbd/cnf/04b4dfec9afb6529764a94d1cea16abb-ca004.shuffled.cnf.xz	04b4dfec9afb6529764a94d1cea16abb	f7e556bcde113f923a6fc5a8dc9ca876	unknown	unknown	industrial_2002	167	60	1746	2	73	92	0	0	0	0	0	0	0	104	97	36	30
/nfs/share/instances/gbd/cnf/04b58fb62b01369ce326152f7c7416e9-57-132304.cnf.xz	04b58fb62b01369ce326152f7c7416e9	b5f09831ff7733210292c0138f7a8095	station-repacking	unknown	None	958744	34331	14830296	3	957146	2	1	5	3	0	9	4	1571	957149	1598	1598	957146
/nfs/share/instances/gbd/cnf/04b88891edf088b990a3b3b81763efdd-43-115479.cnf.xz	04b88891edf088b990a3b3b81763efdd	1cdff1664de8832461ac223540d46d88	station-repacking	unknown	None	577130	26411	8851924	3	575906	1	1	4	2	0	9	3	1201	575909	1224	1224	575906
/nfs/share/instances/gbd/cnf/04b9913aca917f957c43cd4d07e5785d-bench_2589.smt2.cnf.xz	04b9913aca917f957c43cd4d07e5785d	1b410357d586818a179f3210af0ce0b8	agile	sat	agile_2017	790364	226207	16112714	483	291776	469171	28881	0	0	0	1	0	52	442792	452777	255401	75423
/nfs/share/instances/gbd/cnf/04c03de21b275b4e5e9f5882bf2c5ec1-unif-k4-r9.526-v4800-c45725-S7954665678349027228.cnf.xz	04c03de21b275b4e5e9f5882bf2c5ec1	d08ecfb47361a96fb06f3a7bb356fa2c	uniform-random	unknown	random_2012	45725	4800	1054886	0	0	0	45725	0	0	0	0	0	0	14330	14193	2895	2855
/nfs/share/instances/gbd/cnf/04c045b6ea95a35e248f3c5fa17e4c56-Urquhart-s3-b6.shuffled-as.sat03-1558.cnf.xz	04c045b6ea95a35e248f3c5fa17e4c56	230456a908a268f98f39a12772041cb0	tseitin-formulas	unknown	handmade_2003	688	54	15956	0	0	0	16	32	257	383	0	0	0	74	62	9	7
/nfs/share/instances/gbd/cnf/04d00ada667e60a3153fb811809d7e34-49-118946.cnf.xz	04d00ada667e60a3153fb811809d7e34	eadf2bac5576ba39b1b4a1a6486b8f79	station-repacking	unknown	None	649380	28089	9979202	3	648076	1	1	4	2	0	9	3	1281	648079	1304	1304	648076
/nfs/share/instances/gbd/cnf/04d0ae28e10d4a35ebab62f42f0200e8-168.smt2.cnf.xz	04d0ae28e10d4a35ebab62f42f0200e8	17a18abdeb1394a6a74285cdb992e0a9	bitvector	unknown	None	3112009	988187	62329862	80	1678430	1433499	0	0	0	0	0	0	0	2261838	1583534	437400	990507
/nfs/share/instances/gbd/cnf/04d1b01eb1d69df1e9951f5243295833-unif-k7-r85-v220-c18700-S41627158-13.cnf.xz	04d1b01eb1d69df1e9951f5243295833	7230515a9452faea5f322b710a5f2e6a	uniform-random	unknown	random_2007	18700	220	559782	0	0	0	0	0	0	18700	0	0	0	1156	1203	146	142
/nfs/share/instances/gbd/cnf/04d22a87377168b4bae34b530adee132-57-108842.cnf.xz	04d22a87377168b4bae34b530adee132	7f339c107ee4458b9f15a11773f5152f	station-repacking	unknown	None	551002	25662	8442391	3	549810	1	1	4	2	0	8	3	1170	549813	1192	1192	549810
/nfs/share/instances/gbd/cnf/04d28cb98f3362dfcd4ab74d4bb82de3-ex065_24.cnf.xz	04d28cb98f3362dfcd4ab74d4bb82de3	002761573f1d8ab3f57815b2e864678e	tree-decomposition	unknown	anni_2022	395772	74776	7444258	1547	91825	184800	117600	0	0	0	0	0	0	219197	133797	178	19919
/nfs/share/instances/gbd/cnf/04d2cca932a87b98ebfc7bbd0fe6ed5d-safe009_pso.oepc_true-unreach-call.i-cbmc-u2.cnf.xz	04d2cca932a87b98ebfc7bbd0fe6ed5d	dde76674d8593feaa6f05355cd27feb6	software-bmc	unsat	anni_2022	232559	44822	5489371	361	53991	104176	53437	876	1198	1705	4417	2477	9921	128736	109359	7312	60143
/nfs/share/instances/gbd/cnf/04d964003e9d42e6f2483e64564c1f54-55-111983.cnf.xz	04d964003e9d42e6f2483e64564c1f54	cbcf29692fd639854564eb48bfd3eb33	station-repacking	unknown	None	550427	25677	8428696	3	549234	1	1	4	2	0	9	4	1169	549237	1193	1193	549234
/nfs/share/instances/gbd/cnf/04d9e4c3ab38c5caa1983ac2c1263bc1-unif-k7-r70.0-v50000-c3500000-S187829520812454032.cnf.xz	04d9e4c3ab38c5caa1983ac2c1263bc1	9f21c5d902713a079cd4d0d0c619ebcc	uniform-random	unknown	random_2017	3500000	50000	160802143	0	0	0	0	0	0	3500000	0	0	0	218462	219907	27525	27429
/nfs/share/instances/gbd/cnf/04dbb417a7eeebd7ffe3199b414f4242-Break_triple_20_90.xml.cnf.xz	04dbb417a7eeebd7ffe3199b414f4242	9508139ab302af7496f68011d560be0e	scheduling	sat	submissions_2022	273350	55197	4503946	1	257588	13580	244	0	0	0	0	0	1937	270673	177426	2640	82876
/nfs/share/instances/gbd/cnf/04dcc4912a16549fc97d918545b68af5-x9-03082.sat.sanitized.cnf.xz	04dcc4912a16549fc97d918545b68af5	94fc1d2fa2ba2cba61a5aa2f69e047cb	hamiltonian	unknown	submissions_2024	1353	150	15204	0	1233	0	33	54	33	0	0	0	0	1233	120	120	1233
/nfs/share/instances/gbd/cnf/04dd37bd8e319df958e1e091ec60de5b-gensys-icl003.shuffled-as.sat05-2715.cnf.xz	04dd37bd8e319df958e1e091ec60de5b	32a7f4a9f65f555341cf0977bf39abdd	quasigroup-completion	unsat	anni_2022	7737	1472	332907	27	253	1166	118	888	337	428	446	558	3516	1168	1163	271	261
/nfs/share/instances/gbd/cnf/04ded94454830d4ea960327e8b91f5a3-mdp-28-14-sat.cnf.xz	04ded94454830d4ea960327e8b91f5a3	63aa66f626a7475bbf4b4224734618c7	minimum-disagreement-parity	sat	main_2024	4386	792	68489	1	446	1171	2768	0	0	0	0	0	0	2505	2175	38	81
/nfs/share/instances/gbd/cnf/04dee0e90b8ce346e65a60c81f6687df-54-113292.cnf.xz	04dee0e90b8ce346e65a60c81f6687df	e67ea560f5fa262784495f632fa3ccf6	station-repacking	unknown	None	595589	26678	9144383	3	594353	1	1	3	2	0	9	4	1213	594356	1236	1236	594353
/nfs/share/instances/gbd/cnf/04e219c640ed59dc68ea2d50493de5b5-mp1-Nb5T15.cnf.xz	04e219c640ed59dc68ea2d50493de5b5	23f1e39735dfdb3daefdbc575f0c4673	polynomial-multiplication	sat	anni_2022	25200	6360	423562	0	10125	11700	3375	0	0	0	0	0	0	16475	18850	25	2900
/nfs/share/instances/gbd/cnf/04e47e6635908600ef3938b32644825a-3col20_5_7.shuffled.cnf.xz	04e47e6635908600ef3938b32644825a	64e930a465e08fb6bc8a6a49b64c7e7f	coloring	unknown	handmade_2002	176	40	2429	6	20	0	150	0	0	0	0	0	0	61	65	16	13
/nfs/share/instances/gbd/cnf/04e50bc7a121716e396dc538ab24490e-5col120_15_5.shuffled.cnf.xz	04e50bc7a121716e396dc538ab24490e	cb7dad48066cb10c009d77bb35804b71	coloring	unsat	anni_2022	4869	360	127114	9	0	360	0	0	4500	0	0	0	0	670	772	120	118
/nfs/share/instances/gbd/cnf/04e54fdde41e2e623789c3f7df6d274d-unif-k5-r21.3-v75-c1597-S295912653-089.UNKNOWN.cnf.xz	04e54fdde41e2e623789c3f7df6d274d	3cadc5e8bdd95122846dfc68dd6f5f94	uniform-random	unsat	random_2011	1597	75	29920	0	0	0	0	1597	0	0	0	0	0	297	300	40	51
/nfs/share/instances/gbd/cnf/04e6e374423615babd4062f67a532c5e-56-115054.cnf.xz	04e6e374423615babd4062f67a532c5e	0771d5576f88edc14bc04b1e05ec0d3c	station-repacking	unknown	None	646244	27727	9921933	3	644953	1	1	4	2	0	9	4	1267	644956	1291	1291	644953
